name,category,strucBreaks
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.22,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.23,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.24,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.25,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.29,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.30,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.31,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.32,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.33,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.34,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.14,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.15,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.16,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.17,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.18,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.19,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.20,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.21,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.22,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.23,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.24,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.25,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]status-information__latency-numb0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]status-information__latency-mini0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]status-information__latency-maxi0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]status-information__latency-aver0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]status-information__node-id,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/18:destination-address:2001:420:289:2000:0:1ab:fab0:142destination-address:location:0/0/CPU0]status-information__internal-lab0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__state,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__local-discri0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__remote-discr0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__source-addre0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__last-state-c0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__to-up-state-0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__transmit-pac0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__receive-pack0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__status-brief0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__desired-mini0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__async-transm0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__async-receiv0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__echo-transmi0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__echo-receive0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]status-information__remote-negot0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.2,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.3,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.4,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/18:destination-address:172.31.14.28:location:0/0/CPU0]-hop-session-detail.5,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.25,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.29,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.30,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.31,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.32,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.33,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.34,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.25,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.29,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]status-information__latency-numb0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]status-information__latency-mini0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]status-information__latency-maxi0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]status-information__latency-aver0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]status-information__internal-lab0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]status-information__local-discri0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]status-information__remote-discr0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]status-information__to-up-state-0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]status-information__desired-mini0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]status-information__remote-negot0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.2,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.3,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/7:destination-address:172.31.11.30:location:0/0/CPU0]-hop-session-detail.4,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.30,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.31,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.32,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.33,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.34,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.35,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.36,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.37,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.38,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.39,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.40,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.41,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.42,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.43,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.44,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.45,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.46,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.47,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.48,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.49,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/7:destination-address:2001:420:289:2000:0:1ab:fab0:113destination-address:location:0/0/CPU0]-hop-session-detail.50,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.25,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.29,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.30,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.31,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.32,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.33,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]-hop-session-detail.34,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.25,Spikes,
